Unix_Timestamp,ISO_Time,Temp1_C,Temp2_C,Temp3_C,Temp4_C,Temp5_C,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,BME_Pressure_hPa,BME_Humidity_pct,BME_Temp_C,Current_A,Power_W,Bus_Voltage_V,Is_UTC
1770538708,2026-02-08T00:18:28,3.363501787185669,21.09943389892578,21.554048538208008,19.953786849975586,21.918954849243164,0.2080078125,0.365478515625,-0.8544921875,-1.40380859375,2.38037109375,-0.1220703125,31.733173370361328,75.80702209472656,-123.99248504638672,21.28229522705078,994.6929321289062,38.248939514160156,0.0015,0.0012195122241973877,11.999849999994039,1
1770538708,2026-02-08T00:18:28,3.4182822704315186,21.115264892578125,21.589582443237305,19.965740203857422,21.93471908569336,0.208984375,0.360595703125,-0.8525390625,-1.129150390625,2.105712890625,0.152587890625,31.027992248535156,75.45443725585938,-123.65277862548828,21.287376403808594,994.7552490234375,38.219749450683594,0.0014024389982223511,0.0017073171138763427,11.999859999999403,1
1770538708,2026-02-08T00:18:28,3.3734664916992188,21.09943389892578,21.567867279052734,19.965740203857422,21.926836013793945,0.209716796875,0.361328125,-0.85302734375,-1.312255859375,2.13623046875,0.030517578125,31.55687713623047,74.92554473876953,-121.7844009399414,21.28229522705078,994.7200317382812,38.21394348144531,0.0013048779964447022,0.0012195122241973877,11.999870000004769,1
1770538708,2026-02-08T00:18:28,3.3585188388824463,21.09349822998047,21.565893173217773,19.969724655151367,21.95639419555664,0.20458984375,0.364013671875,-0.858154296875,-1.495361328125,2.349853515625,0.091552734375,30.32280921936035,75.80702209472656,-122.9733657836914,21.28229522705078,994.7200317382812,38.237274169921875,0.0013048779964447022,0.0012195122241973877,11.999880000002682,1
1770538708,2026-02-08T00:18:28,3.308659791946411,21.10141372680664,21.563919067382812,19.965740203857422,21.950483322143555,0.20556640625,0.367431640625,-0.851806640625,-1.129150390625,2.166748046875,0.1220703125,31.733173370361328,75.80702209472656,-124.33219146728516,21.28229522705078,994.7471313476562,38.21977615356445,0.0013048779964447022,0.0012195122241973877,11.999859999999403,1
1770538708,2026-02-08T00:18:28,3.3360886573791504,21.09943389892578,21.55997085571289,19.965740203857422,21.954423904418945,0.20703125,0.359130859375,-0.861083984375,-1.251220703125,2.044677734375,0.152587890625,32.61465072631836,74.57295989990234,-121.7844009399414,21.287376403808594,994.7281494140625,38.20808410644531,0.0015,0.0012195122241973877,11.999870000004769,1
1770538709,2026-02-08T00:18:29,3.323622941970825,21.09943389892578,21.56194496154785,19.965740203857422,21.92092514038086,0.206298828125,0.36572265625,-0.854248046875,-1.312255859375,2.13623046875,0.091552734375,31.380582809448242,75.45443725585938,-123.31307220458984,21.28229522705078,994.80126953125,38.21977615356445,0.0013048779964447022,0.0012195122241973877,11.999859999999403,1
1770538709,2026-02-08T00:18:29,3.2787201404571533,21.095476150512695,21.567867279052734,19.971717834472656,21.93865966796875,0.20654296875,0.362548828125,-0.85400390625,-1.15966796875,2.105712890625,0.274658203125,31.733173370361328,75.10184478759766,-122.63365936279297,21.292455673217773,994.763427734375,38.213890075683594,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538709,2026-02-08T00:18:29,3.323622941970825,21.09349822998047,21.565893173217773,19.963748931884766,21.93077850341797,0.20751953125,0.362060546875,-0.856201171875,-1.46484375,2.410888671875,-0.18310546875,33.14353561401367,74.39665985107422,-122.63365936279297,21.287376403808594,994.7281494140625,38.219749450683594,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538709,2026-02-08T00:18:29,3.341073989868164,21.08953857421875,21.55799674987793,19.96773338317871,21.98200798034668,0.206298828125,0.359619140625,-0.85595703125,-1.251220703125,2.227783203125,-0.030517578125,32.08576202392578,76.51220703125,-122.29395294189453,21.292455673217773,994.763427734375,38.20222473144531,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538709,2026-02-08T00:18:29,3.341073989868164,21.095476150512695,21.55799674987793,19.955780029296875,21.964275360107422,0.206787109375,0.362060546875,-0.859375,-1.220703125,1.983642578125,0.06103515625,29.79392433166504,74.92554473876953,-122.46380615234375,21.292455673217773,994.79052734375,38.219722747802734,0.0013048779964447022,0.0012195122241973877,11.999849999994039,1
1770538709,2026-02-08T00:18:29,3.3659932613372803,21.097455978393555,21.55602264404297,19.95777130126953,21.936689376831055,0.20947265625,0.361572265625,-0.849365234375,-1.190185546875,2.166748046875,-0.030517578125,30.675399780273438,76.86479949951172,-122.63365936279297,21.287376403808594,994.7823486328125,38.20808410644531,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538709,2026-02-08T00:18:29,3.3610103130340576,21.103391647338867,21.56194496154785,19.95777130126953,21.94457244873047,0.20458984375,0.363525390625,-0.850341796875,-1.129150390625,2.349853515625,-0.091552734375,33.31983184814453,75.63072967529297,-123.48292541503906,21.302616119384766,994.7797241210938,38.20216751098633,0.0015,0.0012195122241973877,11.999859999999403,1
1770538709,2026-02-08T00:18:29,3.323622941970825,21.09943389892578,21.565893173217773,19.961755752563477,21.940629959106445,0.20361328125,0.364501953125,-0.8583984375,-1.46484375,1.983642578125,-0.1220703125,31.027992248535156,75.80702209472656,-123.65277862548828,21.297534942626953,994.7716064453125,38.219696044921875,0.0014024389982223511,0.0012195122241973877,11.999840000003577,1
1770538709,2026-02-08T00:18:29,3.3360886573791504,21.10141372680664,21.565893173217773,19.963748931884766,21.90515899658203,0.204833984375,0.365478515625,-0.85791015625,-1.373291015625,2.105712890625,-0.030517578125,32.79094696044922,75.10184478759766,-123.31307220458984,21.292455673217773,994.79052734375,38.20805740356445,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538709,2026-02-08T00:18:29,3.3709754943847656,21.10141372680664,21.55997085571289,19.969724655151367,21.897275924682617,0.210205078125,0.36474609375,-0.85791015625,-1.28173828125,1.953125,-0.06103515625,31.380582809448242,76.15961456298828,-122.63365936279297,21.2772159576416,994.7389526367188,38.22563552856445,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538710,2026-02-08T00:18:30,3.363501787185669,21.09943389892578,21.56194496154785,19.965740203857422,21.93471908569336,0.208251953125,0.357666015625,-0.8544921875,-1.03759765625,1.953125,0.1220703125,31.380582809448242,76.15961456298828,-123.31307220458984,21.297534942626953,994.7445068359375,38.225528717041016,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538710,2026-02-08T00:18:30,3.3385813236236572,21.09943389892578,21.567867279052734,19.963748931884766,21.94260025024414,0.20361328125,0.363525390625,-0.85498046875,-1.251220703125,1.983642578125,0.091552734375,32.08576202392578,76.15961456298828,-122.63365936279297,21.292455673217773,994.763427734375,38.219722747802734,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538710,2026-02-08T00:18:30,3.3311026096343994,21.097455978393555,21.573789596557617,19.977693557739258,21.922895431518555,0.206787109375,0.364501953125,-0.85546875,-1.46484375,2.44140625,-0.06103515625,32.96723937988281,75.27813720703125,-123.48292541503906,21.287376403808594,994.7552490234375,38.20808410644531,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538710,2026-02-08T00:18:30,3.378448009490967,21.103391647338867,21.565893173217773,19.961755752563477,21.928808212280273,0.20751953125,0.3642578125,-0.858154296875,-1.373291015625,2.38037109375,0.030517578125,31.733173370361328,76.51220703125,-121.95425415039062,21.292455673217773,994.736328125,38.231388092041016,0.0014024389982223511,0.0017073171138763427,11.999849999994039,1
1770538710,2026-02-08T00:18:30,3.4506237506866455,21.09349822998047,21.569841384887695,19.96773338317871,21.94851303100586,0.20458984375,0.359130859375,-0.859619140625,-1.220703125,2.044677734375,0.06103515625,30.32280921936035,75.10184478759766,-122.29395294189453,21.287376403808594,994.7823486328125,38.21391677856445,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538710,2026-02-08T00:18:30,3.3061656951904297,21.08953857421875,21.55799674987793,19.969724655151367,21.92092514038086,0.208251953125,0.363037109375,-0.85302734375,-1.556396484375,2.0751953125,0.06103515625,31.380582809448242,75.45443725585938,-123.31307220458984,21.297534942626953,994.7445068359375,38.19636535644531,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538710,2026-02-08T00:18:30,3.3335957527160645,21.08953857421875,21.56194496154785,19.961755752563477,21.93077850341797,0.20849609375,0.362548828125,-0.85546875,-1.251220703125,2.044677734375,-0.091552734375,32.4383544921875,75.10184478759766,-122.63365936279297,21.297534942626953,994.7445068359375,38.219696044921875,0.0015,0.0012195122241973877,11.999859999999403,1
1770538710,2026-02-08T00:18:30,3.3585188388824463,21.08953857421875,21.567867279052734,19.961755752563477,21.928808212280273,0.210693359375,0.36474609375,-0.85400390625,-1.190185546875,2.288818359375,-0.030517578125,30.851696014404297,75.27813720703125,-122.80351257324219,21.302616119384766,994.8068237304688,38.20800018310547,0.0013048779964447022,0.0012195122241973877,11.999859999999403,1
1770538710,2026-02-08T00:18:30,3.3161420822143555,21.10141372680664,21.55602264404297,19.955780029296875,21.940629959106445,0.210205078125,0.363037109375,-0.853515625,-1.28173828125,2.0751953125,0.06103515625,30.851696014404297,75.63072967529297,-122.12409973144531,21.297534942626953,994.7716064453125,38.219696044921875,0.0013048779964447022,0.0012195122241973877,11.999840000003577,1
1770538710,2026-02-08T00:18:30,3.2887020111083984,21.09943389892578,21.563919067382812,19.95777130126953,21.922895431518555,0.208984375,0.359130859375,-0.856201171875,-1.28173828125,1.983642578125,0.18310546875,31.55687713623047,75.98332214355469,-123.14321899414062,21.292455673217773,994.763427734375,38.219722747802734,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538711,2026-02-08T00:18:31,3.3061656951904297,21.09943389892578,21.573789596557617,19.973709106445312,21.922895431518555,0.206298828125,0.360107421875,-0.854736328125,-1.46484375,2.349853515625,0.152587890625,32.26205825805664,74.92554473876953,-125.18144989013672,21.302616119384766,994.8339233398438,38.22549819946289,0.0013048779964447022,0.0012195122241973877,11.999849999994039,1
1770538711,2026-02-08T00:18:31,3.313647985458374,21.105371475219727,21.569841384887695,19.969724655151367,21.950483322143555,0.203857421875,0.359130859375,-0.858642578125,-1.28173828125,2.105712890625,-0.152587890625,31.733173370361328,76.51220703125,-122.9733657836914,21.297534942626953,994.7987060546875,38.231361389160156,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538711,2026-02-08T00:18:31,3.3061656951904297,21.103391647338867,21.567867279052734,19.9757022857666,21.926836013793945,0.204833984375,0.3642578125,-0.8515625,-1.190185546875,2.3193359375,0.091552734375,32.4383544921875,75.80702209472656,-120.93513488769531,21.292455673217773,994.79052734375,38.225555419921875,0.0013048779964447022,0.0012195122241973877,11.999870000004769,1
1770538711,2026-02-08T00:18:31,3.268735885620117,21.109329223632812,21.567867279052734,19.969724655151367,21.94851303100586,0.206787109375,0.3603515625,-0.849609375,-1.373291015625,2.410888671875,0.1220703125,31.733173370361328,76.15961456298828,-122.63365936279297,21.297534942626953,994.7174072265625,38.219696044921875,0.0011951220035552978,0.0017073171138763427,11.999870000004769,1
1770538711,2026-02-08T00:18:31,3.268735885620117,21.10141372680664,21.571815490722656,19.969724655151367,21.92486572265625,0.208984375,0.365234375,-0.859130859375,-1.40380859375,2.227783203125,0.0,31.204286575317383,76.6884994506836,-121.7844009399414,21.302616119384766,994.7797241210938,38.24299621582031,0.0013048779964447022,0.0017073171138763427,11.999859999999403,1
1770538711,2026-02-08T00:18:31,3.2812156677246094,21.109329223632812,21.569841384887695,19.969724655151367,21.913042068481445,0.208984375,0.3623046875,-0.8623046875,-1.434326171875,2.166748046875,0.152587890625,31.380582809448242,74.0440673828125,-122.63365936279297,21.302616119384766,994.8339233398438,38.21383285522461,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538711,2026-02-08T00:18:31,3.268735885620117,21.105371475219727,21.571815490722656,19.973709106445312,21.94457244873047,0.207275390625,0.361572265625,-0.857666015625,-1.28173828125,2.197265625,0.091552734375,32.26205825805664,74.92554473876953,-122.12409973144531,21.292455673217773,994.763427734375,38.225555419921875,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538711,2026-02-08T00:18:31,3.2887020111083984,21.09943389892578,21.567867279052734,19.9757022857666,21.92486572265625,0.20947265625,0.36474609375,-0.85498046875,-1.0986328125,2.288818359375,0.06103515625,31.909467697143555,74.92554473876953,-121.7844009399414,21.292455673217773,994.68212890625,38.219722747802734,0.0014024389982223511,0.0012195122241973877,11.999849999994039,1
1770538711,2026-02-08T00:18:31,3.3186357021331787,21.095476150512695,21.57773780822754,19.977693557739258,21.946542739868164,0.203857421875,0.363525390625,-0.856689453125,-1.220703125,2.3193359375,0.030517578125,31.027992248535156,74.74925231933594,-121.61454772949219,21.297534942626953,994.7716064453125,38.225528717041016,0.0013048779964447022,0.0012195122241973877,11.999859999999403,1
1770538711,2026-02-08T00:18:31,3.3610103130340576,21.103391647338867,21.565893173217773,19.969724655151367,21.916982650756836,0.207763671875,0.363037109375,-0.853515625,-1.190185546875,2.166748046875,0.1220703125,32.08576202392578,75.45443725585938,-123.65277862548828,21.307695388793945,994.7608032226562,38.20214080810547,0.0014024389982223511,0.0012195122241973877,11.999849999994039,1
1770538712,2026-02-08T00:18:32,3.273728370666504,21.105371475219727,21.56194496154785,19.965740203857422,21.928808212280273,0.2060546875,0.357666015625,-0.856201171875,-1.3427734375,2.13623046875,-0.18310546875,31.55687713623047,75.63072967529297,-123.14321899414062,21.287376403808594,994.7281494140625,38.219749450683594,0.0011951220035552978,0.0012195122241973877,11.999849999994039,1
1770538712,2026-02-08T00:18:32,3.2712321281433105,21.103391647338867,21.55799674987793,19.961755752563477,21.93471908569336,0.205078125,0.36181640625,-0.85498046875,-1.5869140625,2.38037109375,0.0,31.55687713623047,75.63072967529297,-123.14321899414062,21.297534942626953,994.7716064453125,38.219696044921875,0.0011951220035552978,0.0012195122241973877,11.999859999999403,1
1770538712,2026-02-08T00:18:32,3.4182822704315186,21.105371475219727,21.573789596557617,19.969724655151367,21.932748794555664,0.2021484375,0.362060546875,-0.851806640625,-1.220703125,2.01416015625,0.0,32.26205825805664,75.63072967529297,-122.80351257324219,21.292455673217773,994.709228515625,38.225555419921875,0.0013048779964447022,0.0017073171138763427,11.999870000004769,1
1770538712,2026-02-08T00:18:32,3.261246681213379,21.107349395751953,21.571815490722656,19.977693557739258,21.9741268157959,0.20849609375,0.362548828125,-0.863037109375,-1.220703125,2.227783203125,0.1220703125,30.146514892578125,74.57295989990234,-123.14321899414062,21.292455673217773,994.763427734375,38.225555419921875,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538712,2026-02-08T00:18:32,3.4133048057556152,21.103391647338867,21.5797119140625,19.977693557739258,21.950483322143555,0.205078125,0.360107421875,-0.84765625,-1.190185546875,1.8310546875,0.244140625,31.733173370361328,75.45443725585938,-123.31307220458984,21.292455673217773,994.68212890625,38.219722747802734,0.0013048779964447022,0.0017073171138763427,11.999849999994039,1
1770538712,2026-02-08T00:18:32,3.3161420822143555,21.109329223632812,21.567867279052734,19.963748931884766,21.94851303100586,0.208740234375,0.36328125,-0.854736328125,-1.220703125,2.3193359375,-0.213623046875,29.61762809753418,75.10184478759766,-121.95425415039062,21.292455673217773,994.736328125,38.231388092041016,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538712,2026-02-08T00:18:32,3.5028226375579834,21.09943389892578,21.567867279052734,19.969724655151367,21.966245651245117,0.20703125,0.360595703125,-0.854248046875,-1.434326171875,2.38037109375,0.335693359375,31.55687713623047,74.57295989990234,-123.14321899414062,21.302616119384766,994.7797241210938,38.21966552734375,0.0014024389982223511,0.0012195122241973877,11.999849999994039,1
1770538712,2026-02-08T00:18:32,3.468029499053955,21.095476150512695,21.569841384887695,19.965740203857422,21.946542739868164,0.205078125,0.36083984375,-0.8564453125,-1.40380859375,2.471923828125,0.0,31.909467697143555,76.33590698242188,-122.80351257324219,21.292455673217773,994.736328125,38.225555419921875,0.0013048779964447022,0.0012195122241973877,11.999870000004769,1
1770538712,2026-02-08T00:18:32,3.500338315963745,21.09943389892578,21.565893173217773,19.969724655151367,21.913042068481445,0.20458984375,0.36328125,-0.857666015625,-1.46484375,1.953125,-0.152587890625,31.55687713623047,77.04109191894531,-123.14321899414062,21.302616119384766,994.7797241210938,38.21383285522461,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538712,2026-02-08T00:18:32,3.460570812225342,21.09943389892578,21.567867279052734,19.971717834472656,21.92486572265625,0.205078125,0.3603515625,-0.85302734375,-1.46484375,2.166748046875,-0.030517578125,32.79094696044922,75.45443725585938,-122.63365936279297,21.307695388793945,994.8150024414062,38.23130416870117,0.0014024389982223511,0.0012195122241973877,11.999880000002682,1
1770538713,2026-02-08T00:18:33,3.485429286956787,21.095476150512695,21.56194496154785,19.969724655151367,21.950483322143555,0.20751953125,0.36279296875,-0.858642578125,-1.15966796875,1.953125,-0.091552734375,31.909467697143555,75.98332214355469,-122.12409973144531,21.28229522705078,994.6929321289062,38.237274169921875,0.0013048779964447022,0.0012195122241973877,11.999870000004769,1
1770538713,2026-02-08T00:18:33,3.463057041168213,21.095476150512695,21.567867279052734,19.971717834472656,21.932748794555664,0.2060546875,0.362548828125,-0.8515625,-1.312255859375,2.13623046875,-0.1220703125,31.55687713623047,76.33590698242188,-122.12409973144531,21.287376403808594,994.7281494140625,38.225582122802734,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538713,2026-02-08T00:18:33,3.5524842739105225,21.08953857421875,21.55997085571289,19.961755752563477,21.946542739868164,0.206787109375,0.361572265625,-0.864013671875,-1.46484375,2.197265625,0.213623046875,32.08576202392578,76.15961456298828,-121.61454772949219,21.292455673217773,994.736328125,38.225555419921875,0.0013048779964447022,0.0012195122241973877,11.999859999999403,1
1770538713,2026-02-08T00:18:33,3.4008588790893555,21.105371475219727,21.56194496154785,19.95777130126953,21.91501235961914,0.213623046875,0.35888671875,-0.85400390625,-1.434326171875,2.349853515625,0.091552734375,31.733173370361328,75.80702209472656,-122.29395294189453,21.287376403808594,994.6469116210938,38.219749450683594,0.0013048779964447022,0.0012195122241973877,11.999870000004769,1
1770538713,2026-02-08T00:18:33,3.390899896621704,21.103391647338867,21.571815490722656,19.963748931884766,21.926836013793945,0.206298828125,0.360107421875,-0.86474609375,-1.5869140625,2.13623046875,0.152587890625,30.49910545349121,75.63072967529297,-122.80351257324219,21.297534942626953,994.7174072265625,38.225528717041016,0.0013048779964447022,0.0012195122241973877,11.999859999999403,1
1770538713,2026-02-08T00:18:33,3.520209789276123,21.11922264099121,21.569841384887695,19.95976448059082,21.932748794555664,0.208251953125,0.363525390625,-0.856201171875,-1.3427734375,2.3193359375,0.091552734375,31.55687713623047,76.33590698242188,-123.14321899414062,21.287376403808594,994.6740112304688,38.237247467041016,0.0015,0.0012195122241973877,11.999859999999403,1
1770538713,2026-02-08T00:18:33,3.475487232208252,21.1132869720459,21.573789596557617,19.969724655151367,21.922895431518555,0.20654296875,0.36083984375,-0.849609375,-1.251220703125,2.105712890625,-0.213623046875,31.027992248535156,75.45443725585938,-122.63365936279297,21.302616119384766,994.752685546875,38.21383285522461,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538713,2026-02-08T00:18:33,3.273728370666504,21.103391647338867,21.58168601989746,19.973709106445312,21.97806739807129,0.20947265625,0.364501953125,-0.8564453125,-1.251220703125,2.25830078125,0.1220703125,31.733173370361328,74.39665985107422,-122.29395294189453,21.297534942626953,994.7716064453125,38.231361389160156,0.0015,0.0012195122241973877,11.999859999999403,1
1770538713,2026-02-08T00:18:33,3.203789472579956,21.10141372680664,21.569841384887695,19.971717834472656,21.936689376831055,0.21044921875,0.363037109375,-0.85888671875,-1.434326171875,2.197265625,-0.030517578125,31.909467697143555,76.33590698242188,-123.14321899414062,21.302616119384766,994.7255859375,38.20216751098633,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538713,2026-02-08T00:18:33,3.2162859439849854,21.10141372680664,21.563919067382812,19.971717834472656,21.92486572265625,0.211181640625,0.359375,-0.85205078125,-1.28173828125,2.288818359375,0.1220703125,33.49612808227539,74.39665985107422,-122.63365936279297,21.302616119384766,994.7255859375,38.23133087158203,0.001597561001777649,0.0012195122241973877,11.999859999999403,1
1770538714,2026-02-08T00:18:34,3.24126935005188,21.103391647338867,21.569841384887695,19.96773338317871,21.954423904418945,0.2099609375,0.361083984375,-0.855712890625,-1.312255859375,2.044677734375,0.3662109375,31.027992248535156,75.45443725585938,-122.9733657836914,21.307695388793945,994.7608032226562,38.23130416870117,0.0014024389982223511,0.0012195122241973877,11.999870000004769,1
1770538714,2026-02-08T00:18:34,3.261246681213379,21.09943389892578,21.565893173217773,19.969724655151367,21.932748794555664,0.207763671875,0.364013671875,-0.8525390625,-1.0986328125,1.953125,0.06103515625,32.96723937988281,74.92554473876953,-121.7844009399414,21.297534942626953,994.7174072265625,38.231361389160156,0.0015,0.0012195122241973877,11.999859999999403,1
1770538714,2026-02-08T00:18:34,3.2562530040740967,21.09349822998047,21.563919067382812,19.969724655151367,21.926836013793945,0.209228515625,0.36083984375,-0.8564453125,-1.617431640625,2.227783203125,-0.091552734375,30.675399780273438,75.45443725585938,-122.63365936279297,21.297534942626953,994.7174072265625,38.24302291870117,0.0014024389982223511,0.0012195122241973877,11.999859999999403,1
1770538714,2026-02-08T00:18:34,3.261246681213379,21.09349822998047,21.563919067382812,19.963748931884766,21.954423904418945,0.20654296875,0.364990234375,-0.85595703125,-1.52587890625,2.197265625,-0.06103515625,29.970218658447266,74.74925231933594,-123.31307220458984,21.297534942626953,994.7716064453125,38.231361389160156,0.0013048779964447022,0.0012195122241973877,11.999870000004769,1
1770538714,2026-02-08T00:18:34,3.2562530040740967,21.095476150512695,21.56194496154785,19.95976448059082,21.968215942382812,0.209716796875,0.36474609375,-0.8623046875,-1.190185546875,2.227783203125,0.091552734375,31.909467697143555,74.92554473876953,-122.46380615234375,21.297534942626953,994.7174072265625,38.231361389160156,0.0011951220035552978,0.0012195122241973877,11.999859999999403,1
1770538714,2026-02-08T00:18:34,3.2512588500976562,21.09943389892578,21.55997085571289,19.961755752563477,21.93471908569336,0.2060546875,0.363037109375,-0.855712890625,-1.373291015625,2.349853515625,0.1220703125,31.55687713623047,75.27813720703125,-123.14321899414062,21.302616119384766,994.7255859375,38.22549819946289,0.0015,0.0012195122241973877,11.999880000002682,1
