UTC TIME|TIME (s)T-CPU|T-PCB-TOP|T-PCB-BOTTOM|T-WIRELESS-MODEM|T-POWER-MANAGER|X ACC|Y ACC|Z ACC|X GYRO|Y GYRO|Z GYRO|X MAG|Y MAG|Z MAG
2026-02-08 06:09:12.672634+00:00|0.6454665660858154|20.244844250609617|21.390478342375957|21.81284802435988|20.260753172675663|25.77770261883302|0.109375|0.28759765625|-0.902099609375|-1.312255859375|2.227783203125|0.030517578125|31.55687767094017|79.15663728632478|-116.68881639194139
2026-02-08 06:09:12.731460+00:00|0.704291820526123|20.256776088183813|21.3983814227351|21.816791229604064|20.256776088183813|25.76991587506842|0.114990234375|0.2880859375|-0.894287109375|-1.434326171875|2.685546875|-0.091552734375|33.496127136752136|79.3329326923077|-116.51896367521367
2026-02-08 06:09:12.790520+00:00|0.7633516788482666|20.24882162720843|21.394429923140137|21.81284802435988|20.256776088183813|25.785489266119896|0.110595703125|0.28564453125|-0.896728515625|-1.434326171875|2.197265625|0.1220703125|32.26205929487179|80.21440972222221|-115.6697000915751
2026-02-08 06:09:12.849828+00:00|0.8226592540740967|20.24086677652656|21.390478342375957|21.804961387622427|20.25279890638052|25.750448591046904|0.111328125|0.29052734375|-0.89306640625|-1.373291015625|2.38037109375|0.091552734375|34.02501335470085|78.09886485042735|-116.34911095848595
2026-02-08 06:09:12.908602+00:00|0.8814330101013184|20.244844250609617|21.390478342375957|21.804961387622427|20.24882162720843|25.773809259034465|0.1162109375|0.28857421875|-0.9013671875|-1.3427734375|2.38037109375|0.152587890625|32.96724091880342|78.45145566239316|-116.00940552503053
2026-02-08 06:09:12.967391+00:00|0.9402220249176025|20.244844250609617|21.394429923140137|21.81284802435988|20.24882162720843|25.773809259034465|0.114990234375|0.2841796875|-0.892822265625|-1.52587890625|2.3193359375|-0.030517578125|33.496127136752136|78.62775106837607|-116.85866910866912
2026-02-08 06:09:13.026317+00:00|0.9991483688354492|20.25279890638052|21.390478342375957|21.80890474371739|20.256776088183813|25.754342096570213|0.11474609375|0.28955078125|-0.8935546875|-1.3427734375|2.3193359375|-0.152587890625|33.67242254273504|80.91959134615385|-114.99028922466422
2026-02-08 06:09:13.084682+00:00|1.05751371383667|20.24882162720843|21.390478342375957|21.81284802435988|20.256776088183813|25.808848632953982|0.115234375|0.28515625|-0.893310546875|-1.434326171875|2.50244140625|0.030517578125|32.438354700854696|80.03811431623932|-117.53807997557998
2026-02-08 06:09:13.143448+00:00|1.116279125213623|20.24882162720843|21.394429923140137|21.816791229604064|20.24882162720843|25.766022466887023|0.1142578125|0.285400390625|-0.89404296875|-1.40380859375|2.349853515625|0.030517578125|33.143536324786325|78.98034188034188|-117.87778540903541
2026-02-08 06:09:13.202090+00:00|1.1749205589294434|20.244844250609617|21.390478342375957|21.80890474371739|20.256776088183813|25.758235577685866|0.109375|0.28662109375|-0.889404296875|-1.556396484375|2.410888671875|-0.152587890625|32.96724091880342|78.80404647435897|-118.04763812576311
2026-02-08 06:09:13.260586+00:00|1.2334179878234863|20.24882162720843|21.390478342375957|21.804961387622427|20.244844250609617|25.785489266119896|0.11279296875|0.284912109375|-0.8974609375|-1.220703125|2.38037109375|-0.152587890625|32.26205929487179|79.15663728632478|-118.38734355921855
2026-02-08 06:09:13.319203+00:00|1.292034387588501|20.24882162720843|21.394429923140137|21.816791229604064|20.24882162720843|25.758235577685866|0.113037109375|0.290283203125|-0.891845703125|-1.129150390625|2.44140625|0.0|33.84871794871795|79.3329326923077|-116.85866910866912
2026-02-08 06:09:13.378093+00:00|1.3509304523468018|20.24882162720843|21.390478342375957|21.81284802435988|20.256776088183813|25.77770261883302|0.11572265625|0.28662109375|-0.89306640625|-1.220703125|2.410888671875|0.213623046875|32.96724091880342|78.80404647435897|-115.6697000915751
2026-02-08 06:09:13.436639+00:00|1.4094698429107666|20.24882162720843|21.3983814227351|21.81284802435988|20.25279890638052|25.785489266119896|0.112548828125|0.285400390625|-0.896728515625|-1.40380859375|2.166748046875|0.18310546875|33.31983173076923|79.15663728632478|-116.68881639194139
2026-02-08 06:09:13.495241+00:00|1.4680728912353516|20.24086677652656|21.390478342375957|21.80890474371739|20.256776088183813|25.785489266119896|0.115966796875|0.2861328125|-0.896484375|-1.220703125|2.410888671875|0.18310546875|32.6146501068376|78.80404647435897|-116.34911095848595
2026-02-08 06:09:13.554379+00:00|1.5272104740142822|20.25279890638052|21.390478342375957|21.804961387622427|20.24882162720843|25.762129034442182|0.110107421875|0.28271484375|-0.89892578125|-1.617431640625|2.44140625|0.152587890625|33.496127136752136|79.6855235042735|-116.85866910866912
2026-02-08 06:09:13.612972+00:00|1.5858047008514404|20.25279890638052|21.394429923140137|21.80890474371739|20.244844250609617|25.758235577685866|0.114990234375|0.285888671875|-0.89697265625|-1.434326171875|2.471923828125|0.030517578125|33.67242254273504|79.8618189102564|-116.68881639194139
2026-02-08 06:09:13.671580+00:00|1.644411325454712|20.244844250609617|21.390478342375957|21.81284802435988|20.25279890638052|25.762129034442182|0.11328125|0.290771484375|-0.895263671875|-1.495361328125|2.227783203125|0.1220703125|33.496127136752136|79.3329326923077|-116.85866910866912
2026-02-08 06:09:13.730812+00:00|1.703644037246704|20.244844250609617|21.390478342375957|21.81284802435988|20.24882162720843|25.758235577685866|0.114990234375|0.285888671875|-0.894287109375|-1.251220703125|2.471923828125|0.091552734375|33.31983173076923|78.09886485042735|-117.02852182539682
2026-02-08 06:09:13.789578+00:00|1.7624092102050781|20.244844250609617|21.390478342375957|21.80890474371739|20.256776088183813|25.766022466887023|0.115478515625|0.291015625|-0.894287109375|-1.3427734375|2.471923828125|-0.152587890625|32.6146501068376|78.45145566239316|-117.36822725885226
2026-02-08 06:09:13.848695+00:00|1.8215250968933105|20.24086677652656|21.382574937120182|21.81284802435988|20.256776088183813|25.76991587506842|0.112548828125|0.28857421875|-0.8935546875|-1.312255859375|2.410888671875|0.18310546875|34.02501335470085|79.15663728632478|-116.34911095848595
2026-02-08 06:09:13.907278+00:00|1.8801097869873047|20.24882162720843|21.386526680387647|21.804961387622427|20.244844250609617|25.781595954512113|0.11328125|0.286865234375|-0.889892578125|-1.251220703125|2.471923828125|0.18310546875|33.496127136752136|80.39070512820513|-116.51896367521367
2026-02-08 06:09:13.966443+00:00|1.9392752647399902|20.24882162720843|21.3983814227351|21.80890474371739|20.24882162720843|25.762129034442182|0.1103515625|0.29052734375|-0.901123046875|-1.220703125|2.38037109375|-0.1220703125|34.20130876068376|77.92256944444443|-116.17925824175823
2026-02-08 06:09:14.025033+00:00|1.9978652000427246|20.244844250609617|21.386526680387647|21.81284802435988|20.24882162720843|25.762129034442182|0.114501953125|0.286376953125|-0.89697265625|-1.3427734375|2.410888671875|0.18310546875|33.31983173076923|79.8618189102564|-116.68881639194139
2026-02-08 06:09:14.084141+00:00|2.0569727420806885|20.244844250609617|21.390478342375957|21.81284802435988|20.25279890638052|25.785489266119896|0.1142578125|0.28759765625|-0.89599609375|-1.3427734375|2.288818359375|0.06103515625|34.377604166666664|79.50922809829059|-117.02852182539682
2026-02-08 06:09:14.143250+00:00|2.1160809993743896|20.25279890638052|21.394429923140137|21.81284802435988|20.24882162720843|25.77770261883302|0.113037109375|0.284912109375|-0.894775390625|-1.251220703125|2.44140625|0.152587890625|33.84871794871795|78.62775106837607|-115.49984737484736
2026-02-08 06:09:14.201938+00:00|2.174769878387451|20.236889204901388|21.390478342375957|21.81284802435988|20.256776088183813|25.773809259034465|0.11328125|0.292236328125|-0.895751953125|-1.28173828125|2.38037109375|0.0|33.84871794871795|79.6855235042735|-116.17925824175823
2026-02-08 06:09:14.260472+00:00|2.2333033084869385|20.24086677652656|21.386526680387647|21.8010179560211|20.24882162720843|25.773809259034465|0.114013671875|0.2880859375|-0.89013671875|-1.434326171875|2.197265625|-0.030517578125|33.31983173076923|78.45145566239316|-116.00940552503053
2026-02-08 06:09:14.319732+00:00|2.292562961578369|20.24882162720843|21.402332841215753|21.81284802435988|20.24882162720843|25.738767927552033|0.1171875|0.29052734375|-0.89453125|-1.46484375|2.50244140625|0.030517578125|33.496127136752136|79.3329326923077|-116.17925824175823
2026-02-08 06:09:14.378235+00:00|2.3510656356811523|20.24882162720843|21.394429923140137|21.80890474371739|20.244844250609617|25.758235577685866|0.110107421875|0.28759765625|-0.8955078125|-1.40380859375|2.532958984375|-0.091552734375|32.96724091880342|78.80404647435897|-115.32999465811966
2026-02-08 06:09:14.436916+00:00|2.409761905670166|20.24882162720843|21.394429923140137|21.80890474371739|20.256776088183813|25.781595954512113|0.11474609375|0.28759765625|-0.89306640625|-1.007080078125|2.44140625|0.091552734375|32.96724091880342|78.80404647435897|-116.68881639194139
2026-02-08 06:09:14.495590+00:00|2.468421459197998|20.244844250609617|21.390478342375957|21.80890474371739|20.25279890638052|25.785489266119896|0.112060546875|0.290283203125|-0.893310546875|-1.190185546875|2.410888671875|-0.091552734375|33.31983173076923|79.15663728632478|-116.00940552503053
2026-02-08 06:09:14.554091+00:00|2.5269229412078857|20.236889204901388|21.382574937120182|21.81284802435988|20.25279890638052|25.785489266119896|0.11572265625|0.287353515625|-0.8935546875|-1.52587890625|2.44140625|-0.18310546875|33.496127136752136|78.98034188034188|-117.19837454212454
2026-02-08 06:09:14.613067+00:00|2.585897922515869|20.25279890638052|21.386526680387647|21.804961387622427|20.24882162720843|25.785489266119896|0.1123046875|0.2861328125|-0.890869140625|-1.40380859375|2.471923828125|-0.030517578125|35.435376602564105|78.80404647435897|-115.6697000915751
2026-02-08 06:09:14.671687+00:00|2.644523859024048|20.24882162720843|21.394429923140137|21.80890474371739|20.24882162720843|25.76991587506842|0.11279296875|0.28662109375|-0.89111328125|-1.46484375|2.288818359375|-0.030517578125|32.6146501068376|78.09886485042735|-116.68881639194139
2026-02-08 06:09:14.729942+00:00|2.7027742862701416|20.24882162720843|21.386526680387647|21.80890474371739|20.25279890638052|25.746555061068193|0.11376953125|0.28662109375|-0.8984375|-1.28173828125|2.349853515625|0.274658203125|33.31983173076923|78.45145566239316|-114.31087835775335
2026-02-08 06:09:14.788265+00:00|2.761096954345703|20.24882162720843|21.390478342375957|21.81284802435988|20.25279890638052|25.76991587506842|0.115234375|0.28662109375|-0.8955078125|-1.312255859375|2.3193359375|0.06103515625|34.20130876068376|79.3329326923077|-115.8395528083028
2026-02-08 06:09:14.847016+00:00|2.81984806060791|20.236889204901388|21.386526680387647|21.80890474371739|20.260753172675663|25.758235577685866|0.11474609375|0.286376953125|-0.89013671875|-1.220703125|2.410888671875|0.06103515625|33.143536324786325|78.62775106837607|-117.19837454212454
2026-02-08 06:09:14.906045+00:00|2.878875255584717|20.244844250609617|21.386526680387647|21.8010179560211|20.24882162720843|25.758235577685866|0.113037109375|0.2880859375|-0.892578125|-1.434326171875|2.197265625|0.213623046875|32.790945512820514|78.98034188034188|-115.8395528083028
2026-02-08 06:09:14.964914+00:00|2.9377453327178955|20.244844250609617|21.394429923140137|21.804961387622427|20.24882162720843|25.77770261883302|0.1123046875|0.2880859375|-0.8916015625|-1.40380859375|2.410888671875|-0.030517578125|33.496127136752136|79.3329326923077|-116.85866910866912
2026-02-08 06:09:15.023648+00:00|2.99647855758667|20.244844250609617|21.390478342375957|21.81284802435988|20.24882162720843|25.754342096570213|0.113037109375|0.287109375|-0.889404296875|-1.3427734375|2.166748046875|0.0|33.496127136752136|79.6855235042735|-117.19837454212454
2026-02-08 06:09:15.082438+00:00|3.0552690029144287|20.24882162720843|21.394429923140137|21.804961387622427|20.25279890638052|25.758235577685866|0.1142578125|0.287109375|-0.8955078125|-1.3427734375|2.471923828125|0.213623046875|32.790945512820514|78.62775106837607|-116.51896367521367
2026-02-08 06:09:15.141169+00:00|3.113999605178833|20.24882162720843|21.390478342375957|21.80890474371739|20.24882162720843|25.73487432391869|0.11572265625|0.28564453125|-0.893310546875|-1.373291015625|2.227783203125|0.030517578125|32.790945512820514|80.39070512820513|-116.17925824175823
2026-02-08 06:09:15.200143+00:00|3.1729743480682373|20.236889204901388|21.386526680387647|21.80890474371739|20.256776088183813|25.762129034442182|0.118896484375|0.2880859375|-0.898193359375|-1.190185546875|2.471923828125|0.244140625|34.20130876068376|79.6855235042735|-116.85866910866912
2026-02-08 06:09:15.258857+00:00|3.231687545776367|20.244844250609617|21.382574937120182|21.8010179560211|20.244844250609617|25.77770261883302|0.112548828125|0.286376953125|-0.8935546875|-1.3427734375|2.38037109375|-0.06103515625|33.67242254273504|79.15663728632478|-117.36822725885226
2026-02-08 06:09:15.317547+00:00|3.2903783321380615|20.24882162720843|21.402332841215753|21.804961387622427|20.24086677652656|25.758235577685866|0.112548828125|0.285888671875|-0.889404296875|-1.312255859375|2.471923828125|0.335693359375|32.96724091880342|79.15663728632478|-116.34911095848595
2026-02-08 06:09:15.376748+00:00|3.349580764770508|20.244844250609617|21.394429923140137|21.816791229604064|20.25279890638052|25.742661506585932|0.11181640625|0.2900390625|-0.89111328125|-1.3427734375|2.532958984375|0.213623046875|34.377604166666664|78.80404647435897|-116.68881639194139
2026-02-08 06:09:15.435740+00:00|3.4085710048675537|20.24882162720843|21.390478342375957|21.80890474371739|20.256776088183813|25.773809259034465|0.11474609375|0.287109375|-0.89453125|-1.40380859375|2.471923828125|0.18310546875|33.496127136752136|78.98034188034188|-115.8395528083028
2026-02-08 06:09:15.494589+00:00|3.4674198627471924|20.25279890638052|21.390478342375957|21.80890474371739|20.256776088183813|25.785489266119896|0.110595703125|0.28564453125|-0.89453125|-1.312255859375|2.593994140625|-0.091552734375|32.96724091880342|80.21440972222221|-116.34911095848595
2026-02-08 06:09:15.552892+00:00|3.5257232189178467|20.24086677652656|21.390478342375957|21.80890474371739|20.25279890638052|25.773809259034465|0.1162109375|0.289306640625|-0.8935546875|-1.5869140625|2.25830078125|0.0|33.67242254273504|79.8618189102564|-116.34911095848595
2026-02-08 06:09:15.611556+00:00|3.5843870639801025|20.24086677652656|21.37862311251888|21.8010179560211|20.244844250609617|25.746555061068193|0.11328125|0.287353515625|-0.895263671875|-1.312255859375|2.349853515625|0.18310546875|33.67242254273504|78.80404647435897|-116.00940552503053
2026-02-08 06:09:15.669919+00:00|3.6427512168884277|20.24882162720843|21.390478342375957|21.80890474371739|20.244844250609617|25.754342096570213|0.114501953125|0.287109375|-0.892333984375|-1.129150390625|2.410888671875|0.091552734375|33.31983173076923|79.50922809829059|-117.02852182539682
2026-02-08 06:09:15.728505+00:00|3.7013354301452637|20.24086677652656|21.390478342375957|21.8010179560211|20.256776088183813|25.758235577685866|0.116943359375|0.283935546875|-0.89990234375|-1.0986328125|2.25830078125|-0.06103515625|34.377604166666664|78.09886485042735|-116.34911095848595
2026-02-08 06:09:15.787072+00:00|3.7599027156829834|20.24882162720843|21.386526680387647|21.80890474371739|20.244844250609617|25.773809259034465|0.113525390625|0.285888671875|-0.8896484375|-1.46484375|2.532958984375|-0.06103515625|33.31983173076923|79.15663728632478|-116.34911095848595
2026-02-08 06:09:15.845687+00:00|3.8185174465179443|20.236889204901388|21.390478342375957|21.80890474371739|20.256776088183813|25.766022466887023|0.115234375|0.28662109375|-0.895751953125|-1.556396484375|2.288818359375|0.18310546875|33.84871794871795|78.62775106837607|-116.51896367521367
2026-02-08 06:09:15.903874+00:00|3.8767049312591553|20.24882162720843|21.386526680387647|21.804961387622427|20.24882162720843|25.773809259034465|0.109375|0.2890625|-0.8916015625|-1.373291015625|2.5634765625|-0.1220703125|31.909468482905982|78.80404647435897|-116.34911095848595
2026-02-08 06:09:15.962506+00:00|3.9353370666503906|20.24882162720843|21.390478342375957|21.80890474371739|20.24882162720843|25.750448591046904|0.1162109375|0.289306640625|-0.900634765625|-1.251220703125|2.50244140625|0.06103515625|34.730194978632476|78.09886485042735|-116.00940552503053
2026-02-08 06:09:16.021087+00:00|3.993917465209961|20.244844250609617|21.390478342375957|21.81284802435988|20.25279890638052|25.758235577685866|0.115234375|0.288330078125|-0.895751953125|-1.0986328125|2.227783203125|0.152587890625|32.96724091880342|78.45145566239316|-116.00940552503053
2026-02-08 06:09:16.079623+00:00|4.052454948425293|20.25279890638052|21.390478342375957|21.80890474371739|20.25279890638052|25.742661506585932|0.1171875|0.290283203125|-0.8896484375|-1.495361328125|2.25830078125|-0.1220703125|32.790945512820514|79.3329326923077|-116.51896367521367
2026-02-08 06:09:16.138203+00:00|4.1110334396362305|20.236889204901388|21.394429923140137|21.81284802435988|20.256776088183813|25.754342096570213|0.1181640625|0.285400390625|-0.90087890625|-1.220703125|2.197265625|0.030517578125|32.6146501068376|79.50922809829059|-115.32999465811966
2026-02-08 06:09:16.196828+00:00|4.169659376144409|20.24086677652656|21.382574937120182|21.804961387622427|20.24882162720843|25.76991587506842|0.11181640625|0.28759765625|-0.8984375|-1.46484375|2.288818359375|0.091552734375|31.909468482905982|79.15663728632478|-117.02852182539682
2026-02-08 06:09:16.255389+00:00|4.228219747543335|20.24882162720843|21.394429923140137|21.8010179560211|20.244844250609617|25.754342096570213|0.114501953125|0.28759765625|-0.89208984375|-1.3427734375|2.532958984375|0.1220703125|32.96724091880342|79.50922809829059|-116.34911095848595
2026-02-08 06:09:16.314195+00:00|4.2870259284973145|20.25279890638052|21.3983814227351|21.80890474371739|20.24882162720843|25.738767927552033|0.11279296875|0.2900390625|-0.897705078125|-1.373291015625|2.5634765625|-0.06103515625|33.31983173076923|79.8618189102564|-116.00940552503053
2026-02-08 06:09:16.372999+00:00|4.345829248428345|20.24882162720843|21.390478342375957|21.80890474371739|20.24882162720843|25.754342096570213|0.1171875|0.283935546875|-0.89501953125|-1.251220703125|2.471923828125|-0.18310546875|33.496127136752136|80.03811431623932|-115.8395528083028
2026-02-08 06:09:16.431653+00:00|4.4044835567474365|20.24882162720843|21.3983814227351|21.804961387622427|20.25279890638052|25.773809259034465|0.114501953125|0.291015625|-0.89404296875|-1.28173828125|2.50244140625|0.30517578125|32.26205929487179|78.45145566239316|-117.36822725885226
2026-02-08 06:09:16.490247+00:00|4.463077783584595|20.24086677652656|21.37862311251888|21.80890474371739|20.25279890638052|25.766022466887023|0.112060546875|0.283203125|-0.888671875|-1.190185546875|2.288818359375|0.152587890625|33.67242254273504|80.56700053418803|-116.34911095848595
2026-02-08 06:09:16.548926+00:00|4.521756887435913|20.24882162720843|21.382574937120182|21.804961387622427|20.24086677652656|25.73487432391869|0.112060546875|0.286865234375|-0.892333984375|-1.28173828125|2.3193359375|0.1220703125|34.20130876068376|78.98034188034188|-116.17925824175823
2026-02-08 06:09:16.607613+00:00|4.580443382263184|20.244844250609617|21.394429923140137|21.81284802435988|20.244844250609617|25.723193364940357|0.11669921875|0.285888671875|-0.896484375|-1.52587890625|2.44140625|0.274658203125|32.96724091880342|79.15663728632478|-115.6697000915751
2026-02-08 06:09:16.666451+00:00|4.639281988143921|20.24086677652656|21.386526680387647|21.81284802435988|20.256776088183813|25.789382553704172|0.111083984375|0.288818359375|-0.8916015625|-1.251220703125|2.593994140625|-0.06103515625|32.790945512820514|78.27516025641025|-116.85866910866912
2026-02-08 06:09:16.724978+00:00|4.697810649871826|20.256776088183813|21.390478342375957|21.80890474371739|20.24882162720843|25.758235577685866|0.114990234375|0.2880859375|-0.8916015625|-1.28173828125|2.50244140625|-0.06103515625|34.20130876068376|78.98034188034188|-116.51896367521367
2026-02-08 06:09:16.783348+00:00|4.756179571151733|20.236889204901388|21.390478342375957|21.81284802435988|20.25279890638052|25.76991587506842|0.11279296875|0.284912109375|-0.8955078125|-1.312255859375|2.38037109375|0.152587890625|32.96724091880342|79.8618189102564|-115.32999465811966
2026-02-08 06:09:16.841812+00:00|4.814644813537598|20.236889204901388|21.390478342375957|21.804961387622427|20.25279890638052|25.754342096570213|0.11474609375|0.28955078125|-0.898193359375|-1.15966796875|2.197265625|0.0|34.20130876068376|80.03811431623932|-117.19837454212454
2026-02-08 06:09:16.900404+00:00|4.873235464096069|20.24882162720843|21.394429923140137|21.8010179560211|20.24882162720843|25.762129034442182|0.116455078125|0.288330078125|-0.894775390625|-1.251220703125|2.105712890625|0.152587890625|33.31983173076923|78.45145566239316|-116.68881639194139
2026-02-08 06:09:16.958887+00:00|4.931718826293945|20.24882162720843|21.390478342375957|21.81284802435988|20.256776088183813|25.742661506585932|0.11474609375|0.285400390625|-0.89453125|-1.46484375|2.777099609375|0.1220703125|33.143536324786325|79.3329326923077|-117.19837454212454
2026-02-08 06:09:17.017436+00:00|4.990266561508179|20.24882162720843|21.394429923140137|21.80890474371739|20.24882162720843|25.762129034442182|0.11572265625|0.287841796875|-0.89501953125|-1.373291015625|2.349853515625|0.213623046875|33.67242254273504|79.15663728632478|-116.00940552503053
2026-02-08 06:09:17.075783+00:00|5.048645496368408|20.24086677652656|21.390478342375957|21.80890474371739|20.256776088183813|25.754342096570213|0.115478515625|0.285400390625|-0.89501953125|-1.28173828125|2.38037109375|0.152587890625|33.67242254273504|80.21440972222221|-117.02852182539682
2026-02-08 06:09:17.134566+00:00|5.107397079467773|20.24086677652656|21.37862311251888|21.8010179560211|20.24882162720843|25.762129034442182|0.111328125|0.28662109375|-0.901123046875|-1.40380859375|2.288818359375|0.091552734375|32.96724091880342|80.21440972222221|-114.99028922466422
2026-02-08 06:09:17.192811+00:00|5.165642023086548|20.244844250609617|21.390478342375957|21.804961387622427|20.24086677652656|25.73098069563764|0.113525390625|0.28564453125|-0.8896484375|-1.3427734375|2.288818359375|0.30517578125|33.31983173076923|79.50922809829059|-116.34911095848595
2026-02-08 06:09:17.251216+00:00|5.224046468734741|20.25279890638052|21.386526680387647|21.80890474371739|20.24882162720843|25.750448591046904|0.114501953125|0.28955078125|-0.893798828125|-1.434326171875|2.44140625|0.1220703125|33.84871794871795|78.98034188034188|-116.85866910866912
2026-02-08 06:09:17.309734+00:00|5.282565593719482|20.24882162720843|21.390478342375957|21.81284802435988|20.25279890638052|25.754342096570213|0.1103515625|0.29052734375|-0.894287109375|-1.220703125|2.5634765625|0.274658203125|32.6146501068376|77.74627403846154|-115.6697000915751
2026-02-08 06:09:17.368146+00:00|5.340983629226685|20.24086677652656|21.390478342375957|21.81284802435988|20.24882162720843|25.727087042660855|0.11181640625|0.286376953125|-0.893798828125|-1.220703125|2.0751953125|0.213623046875|32.96724091880342|80.21440972222221|-116.00940552503053
2026-02-08 06:09:17.426604+00:00|5.399433374404907|20.24086677652656|21.37862311251888|21.804961387622427|20.256776088183813|25.746555061068193|0.117431640625|0.286865234375|-0.8935546875|-1.068115234375|2.471923828125|0.213623046875|32.790945512820514|80.03811431623932|-115.49984737484736
2026-02-08 06:09:17.484978+00:00|5.45780873298645|20.24882162720843|21.390478342375957|21.804961387622427|20.24086677652656|25.758235577685866|0.1123046875|0.287109375|-0.8984375|-1.40380859375|2.349853515625|0.152587890625|32.96724091880342|80.56700053418803|-116.00940552503053
2026-02-08 06:09:17.543414+00:00|5.516244411468506|20.25279890638052|21.390478342375957|21.81284802435988|20.24882162720843|25.754342096570213|0.11572265625|0.2880859375|-0.892333984375|-1.28173828125|2.38037109375|0.18310546875|34.730194978632476|78.80404647435897|-116.68881639194139
2026-02-08 06:09:17.601912+00:00|5.574743032455444|20.256776088183813|21.390478342375957|21.80890474371739|20.256776088183813|25.773809259034465|0.113037109375|0.2861328125|-0.89453125|-1.495361328125|2.38037109375|0.274658203125|33.84871794871795|78.62775106837607|-117.53807997557998
2026-02-08 06:09:17.660314+00:00|5.63314414024353|20.24086677652656|21.390478342375957|21.80890474371739|20.24882162720843|25.738767927552033|0.1103515625|0.28662109375|-0.89453125|-1.40380859375|2.532958984375|0.091552734375|33.84871794871795|77.92256944444443|-116.17925824175823
2026-02-08 06:09:17.718658+00:00|5.691489219665527|20.24086677652656|21.386526680387647|21.804961387622427|20.25279890638052|25.754342096570213|0.113037109375|0.28466796875|-0.896484375|-1.5869140625|2.3193359375|0.274658203125|32.085763888888884|79.3329326923077|-116.51896367521367
2026-02-08 06:09:17.777041+00:00|5.749871730804443|20.24882162720843|21.394429923140137|21.80890474371739|20.244844250609617|25.746555061068193|0.11328125|0.291015625|-0.894775390625|-1.373291015625|2.197265625|-0.091552734375|32.438354700854696|77.56997863247862|-115.8395528083028
2026-02-08 06:09:17.835639+00:00|5.808470249176025|20.24086677652656|21.390478342375957|21.81284802435988|20.256776088183813|25.738767927552033|0.11376953125|0.28662109375|-0.8955078125|-1.46484375|2.410888671875|0.244140625|33.84871794871795|79.3329326923077|-116.51896367521367
2026-02-08 06:09:17.894675+00:00|5.86750602722168|20.25279890638052|21.390478342375957|21.81284802435988|20.244844250609617|25.781595954512113|0.116455078125|0.287353515625|-0.895751953125|-1.617431640625|2.655029296875|0.1220703125|33.496127136752136|81.09588675213675|-116.85866910866912
